priceArea,productionGroup,startTime,quantityKwh
NO1,thermal,2025-10-17 03:00:00+00:00,14058.8
NO1,thermal,2025-10-17 04:00:00+00:00,14437.72
NO1,thermal,2025-10-17 05:00:00+00:00,14842.52
NO1,thermal,2025-10-17 06:00:00+00:00,14950.876
NO1,thermal,2025-10-17 07:00:00+00:00,14741.425
NO1,thermal,2025-10-17 08:00:00+00:00,14246.914
NO1,thermal,2025-10-17 09:00:00+00:00,14607.268
NO1,thermal,2025-10-17 10:00:00+00:00,14353.83
NO1,thermal,2025-10-17 11:00:00+00:00,14925.521
NO1,thermal,2025-10-17 12:00:00+00:00,14396.926
NO1,thermal,2025-10-17 13:00:00+00:00,14616.851
NO1,thermal,2025-10-17 14:00:00+00:00,14786.935
NO1,thermal,2025-10-17 15:00:00+00:00,14886.195
NO1,thermal,2025-10-17 16:00:00+00:00,13990.76
NO1,thermal,2025-10-17 17:00:00+00:00,11973.48
NO1,thermal,2025-10-17 18:00:00+00:00,10302.42
NO1,thermal,2025-10-17 19:00:00+00:00,10314.78
NO1,thermal,2025-10-17 20:00:00+00:00,10434.52
NO1,thermal,2025-10-17 21:00:00+00:00,10458.68
NO1,thermal,2025-10-17 22:00:00+00:00,10614.5
NO1,thermal,2025-10-17 23:00:00+00:00,10746.96
NO1,thermal,2025-10-18 00:00:00+00:00,10750.66
NO1,thermal,2025-10-18 01:00:00+00:00,11122.82
NO1,thermal,2025-10-18 02:00:00+00:00,11143.8
NO1,thermal,2025-10-18 03:00:00+00:00,11269.34
NO1,thermal,2025-10-18 04:00:00+00:00,10904.84
NO1,thermal,2025-10-18 05:00:00+00:00,10687.26
NO1,thermal,2025-10-18 06:00:00+00:00,10440.94
NO1,thermal,2025-10-18 07:00:00+00:00,10837.207
NO1,thermal,2025-10-18 08:00:00+00:00,11020.89
NO1,thermal,2025-10-18 09:00:00+00:00,12111.855
NO1,thermal,2025-10-18 10:00:00+00:00,12001.924
NO1,thermal,2025-10-18 11:00:00+00:00,12015.402
NO1,thermal,2025-10-18 12:00:00+00:00,11900.283
NO1,thermal,2025-10-18 13:00:00+00:00,12586.028
NO1,thermal,2025-10-18 14:00:00+00:00,12743.467
NO1,thermal,2025-10-18 15:00:00+00:00,12902.094
NO1,thermal,2025-10-18 16:00:00+00:00,13223.16
NO1,thermal,2025-10-18 17:00:00+00:00,13339.96
NO1,thermal,2025-10-18 18:00:00+00:00,13522.72
NO1,thermal,2025-10-18 19:00:00+00:00,13628.96
NO1,thermal,2025-10-18 20:00:00+00:00,12898.56
NO1,thermal,2025-10-18 21:00:00+00:00,12631.84
NO1,thermal,2025-10-18 22:00:00+00:00,12833.16
NO1,thermal,2025-10-18 23:00:00+00:00,12809.08
NO1,thermal,2025-10-19 00:00:00+00:00,12693.42
NO1,thermal,2025-10-19 01:00:00+00:00,12743.12
NO1,thermal,2025-10-19 02:00:00+00:00,11744.8
NO1,thermal,2025-10-19 03:00:00+00:00,11427.76
NO1,thermal,2025-10-19 04:00:00+00:00,11549.4
NO1,thermal,2025-10-19 05:00:00+00:00,11520.36
NO1,thermal,2025-10-19 06:00:00+00:00,11502.234
NO1,thermal,2025-10-19 07:00:00+00:00,11313.616
NO1,thermal,2025-10-19 08:00:00+00:00,12020.99
NO1,thermal,2025-10-19 09:00:00+00:00,12828.995
NO1,thermal,2025-10-19 10:00:00+00:00,12828.28
NO1,thermal,2025-10-19 11:00:00+00:00,12750.484
NO1,thermal,2025-10-19 12:00:00+00:00,12872.549
NO1,thermal,2025-10-19 13:00:00+00:00,12850.704
NO1,thermal,2025-10-19 14:00:00+00:00,12932.864
NO1,thermal,2025-10-19 15:00:00+00:00,13078.782
NO1,thermal,2025-10-19 16:00:00+00:00,13352.32
NO1,thermal,2025-10-19 17:00:00+00:00,13057.8
NO1,thermal,2025-10-19 18:00:00+00:00,12361.3
NO1,thermal,2025-10-19 19:00:00+00:00,12632.7
NO1,thermal,2025-10-19 20:00:00+00:00,12502.6
NO1,thermal,2025-10-19 21:00:00+00:00,12800.8
NO1,thermal,2025-10-19 22:00:00+00:00,12828.4
NO1,thermal,2025-10-19 23:00:00+00:00,12783.3
NO1,thermal,2025-10-20 00:00:00+00:00,12627.6
NO1,thermal,2025-10-20 01:00:00+00:00,12629.6
NO1,thermal,2025-10-20 02:00:00+00:00,12425.4
NO1,thermal,2025-10-20 03:00:00+00:00,12173.0
NO1,thermal,2025-10-20 04:00:00+00:00,12240.6
NO1,thermal,2025-10-20 05:00:00+00:00,11889.8
NO1,thermal,2025-10-20 06:00:00+00:00,12031.005
NO1,thermal,2025-10-20 07:00:00+00:00,12462.322
NO1,thermal,2025-10-20 08:00:00+00:00,12421.196
NO1,thermal,2025-10-20 09:00:00+00:00,12426.643
NO1,thermal,2025-10-20 10:00:00+00:00,12396.571
NO1,thermal,2025-10-20 11:00:00+00:00,12848.026
NO1,thermal,2025-10-20 12:00:00+00:00,11949.947
NO1,thermal,2025-10-20 13:00:00+00:00,12067.748
NO1,thermal,2025-10-20 14:00:00+00:00,12050.569
NO1,thermal,2025-10-20 15:00:00+00:00,10930.38
NO1,thermal,2025-10-20 16:00:00+00:00,11221.16
NO1,thermal,2025-10-20 17:00:00+00:00,10906.68
NO1,thermal,2025-10-20 18:00:00+00:00,11052.1
NO1,thermal,2025-10-20 19:00:00+00:00,10743.82
NO1,thermal,2025-10-20 20:00:00+00:00,10300.84
NO1,thermal,2025-10-20 21:00:00+00:00,10082.92
NO1,hydro,2025-09-22 10:00:00+00:00,2493585.5
NO1,hydro,2025-09-22 11:00:00+00:00,2457423.0
NO1,hydro,2025-09-22 12:00:00+00:00,2481051.2
NO1,hydro,2025-09-22 13:00:00+00:00,2540684.2
NO1,hydro,2025-09-22 14:00:00+00:00,2466149.2
NO1,hydro,2025-09-22 15:00:00+00:00,2483223.5
NO1,hydro,2025-09-22 16:00:00+00:00,2295306.8
NO1,hydro,2025-09-22 17:00:00+00:00,2280883.0
NO1,hydro,2025-09-22 18:00:00+00:00,2342186.2
NO1,hydro,2025-09-22 19:00:00+00:00,2341027.2
NO1,hydro,2025-09-22 20:00:00+00:00,2467423.8
NO1,hydro,2025-09-22 21:00:00+00:00,2518269.2
NO1,hydro,2025-09-22 22:00:00+00:00,2420314.2
NO1,hydro,2025-09-22 23:00:00+00:00,2401867.5
NO1,hydro,2025-09-23 00:00:00+00:00,2399004.2
NO1,hydro,2025-09-23 01:00:00+00:00,2379008.2
NO1,hydro,2025-09-23 02:00:00+00:00,2426896.5
NO1,hydro,2025-09-23 03:00:00+00:00,2221350.8
NO1,hydro,2025-09-23 04:00:00+00:00,2296400.8
NO1,hydro,2025-09-23 05:00:00+00:00,2476601.0
NO1,hydro,2025-09-23 06:00:00+00:00,2371165.8
NO1,hydro,2025-09-23 07:00:00+00:00,2238726.8
NO1,hydro,2025-09-23 08:00:00+00:00,2265733.0
NO1,hydro,2025-09-23 09:00:00+00:00,2335648.8
NO1,hydro,2025-09-23 10:00:00+00:00,2299873.2
NO1,hydro,2025-09-23 11:00:00+00:00,2466375.0
NO1,hydro,2025-09-23 12:00:00+00:00,2455300.8
NO1,hydro,2025-09-23 13:00:00+00:00,2439914.0
NO1,hydro,2025-09-23 14:00:00+00:00,2447042.8
NO1,hydro,2025-09-23 15:00:00+00:00,2370551.8
NO1,hydro,2025-09-23 16:00:00+00:00,2252257.5
NO1,hydro,2025-09-23 17:00:00+00:00,2296781.2
NO1,hydro,2025-09-23 18:00:00+00:00,2355057.8
NO1,hydro,2025-09-23 19:00:00+00:00,2272283.5
NO1,hydro,2025-09-23 20:00:00+00:00,2371583.0
NO1,hydro,2025-09-23 21:00:00+00:00,2202085.2
NO1,hydro,2025-09-23 22:00:00+00:00,2102755.5
NO1,hydro,2025-09-23 23:00:00+00:00,2134289.5
NO1,hydro,2025-09-24 00:00:00+00:00,2277756.0
NO1,hydro,2025-09-24 01:00:00+00:00,2270317.8
NO1,hydro,2025-09-24 02:00:00+00:00,2156351.2
NO1,hydro,2025-09-24 03:00:00+00:00,2203471.8
NO1,hydro,2025-09-24 04:00:00+00:00,2258025.2
NO1,hydro,2025-09-24 05:00:00+00:00,2395818.8
NO1,hydro,2025-09-24 06:00:00+00:00,2405920.5
NO1,hydro,2025-09-24 07:00:00+00:00,2447351.8
NO1,hydro,2025-09-24 08:00:00+00:00,2397884.5
NO1,hydro,2025-09-24 09:00:00+00:00,2409233.5
NO1,hydro,2025-09-24 10:00:00+00:00,2200295.8
NO1,hydro,2025-09-24 11:00:00+00:00,2163323.8
NO1,hydro,2025-09-24 12:00:00+00:00,2194865.8
NO1,hydro,2025-09-24 13:00:00+00:00,2323742.0
NO1,hydro,2025-09-24 14:00:00+00:00,2371531.8
NO1,hydro,2025-09-24 15:00:00+00:00,2413505.2
NO1,hydro,2025-09-24 16:00:00+00:00,2487554.2
NO1,hydro,2025-09-24 17:00:00+00:00,2574188.0
NO1,hydro,2025-09-24 18:00:00+00:00,2461482.2
NO1,hydro,2025-09-24 19:00:00+00:00,2257214.8
NO1,hydro,2025-09-24 20:00:00+00:00,2338516.2
NO1,hydro,2025-09-24 21:00:00+00:00,2332815.0
NO1,hydro,2025-09-24 22:00:00+00:00,2281841.0
NO1,hydro,2025-09-24 23:00:00+00:00,2280135.5
NO1,hydro,2025-09-25 00:00:00+00:00,2285047.2
NO1,hydro,2025-09-25 01:00:00+00:00,2240597.8
NO1,hydro,2025-09-25 02:00:00+00:00,2234733.0
NO1,hydro,2025-09-25 03:00:00+00:00,2288981.2
NO1,hydro,2025-09-25 04:00:00+00:00,2306383.5
NO1,hydro,2025-09-25 05:00:00+00:00,2344143.5
NO1,hydro,2025-09-25 06:00:00+00:00,2389678.0
NO1,hydro,2025-09-25 07:00:00+00:00,2311983.0
NO1,hydro,2025-09-25 08:00:00+00:00,2191801.5
NO1,hydro,2025-09-25 09:00:00+00:00,2175660.5
NO1,hydro,2025-09-25 10:00:00+00:00,2155000.8
NO1,hydro,2025-09-25 11:00:00+00:00,2266274.2
NO1,hydro,2025-09-25 12:00:00+00:00,2371840.5
NO1,hydro,2025-09-25 13:00:00+00:00,2319754.5
NO1,hydro,2025-09-25 14:00:00+00:00,2367083.0
NO1,hydro,2025-09-25 15:00:00+00:00,2393534.8
NO1,hydro,2025-09-25 16:00:00+00:00,2374563.0
NO1,hydro,2025-09-25 17:00:00+00:00,2273591.8
NO1,hydro,2025-09-25 18:00:00+00:00,2263588.2
NO1,hydro,2025-09-25 19:00:00+00:00,2321230.2
NO1,hydro,2025-09-25 20:00:00+00:00,2235517.0
NO1,hydro,2025-09-25 21:00:00+00:00,2225862.5
NO1,hydro,2025-09-25 22:00:00+00:00,2135888.2
NO1,hydro,2025-09-25 23:00:00+00:00,2143505.8
NO1,hydro,2025-09-26 00:00:00+00:00,2150014.0
NO1,hydro,2025-09-26 01:00:00+00:00,2094620.4
NO1,hydro,2025-09-26 02:00:00+00:00,2148710.0
NO1,hydro,2025-09-26 03:00:00+00:00,2029256.8
NO1,hydro,2025-09-26 04:00:00+00:00,2172932.5
NO1,hydro,2025-09-26 05:00:00+00:00,2361401.8
NO1,hydro,2025-09-26 06:00:00+00:00,2299013.2
NO1,hydro,2025-09-26 07:00:00+00:00,2402670.2
NO1,hydro,2025-09-26 08:00:00+00:00,2351479.0
NO1,hydro,2025-09-26 09:00:00+00:00,2296819.5
NO1,hydro,2025-09-26 10:00:00+00:00,2244742.2
NO1,hydro,2025-09-26 11:00:00+00:00,2214318.0
NO1,hydro,2025-09-26 12:00:00+00:00,2199100.5
NO1,hydro,2025-09-26 13:00:00+00:00,2269538.2
NO1,hydro,2025-09-26 14:00:00+00:00,2136224.8
NO1,hydro,2025-09-26 15:00:00+00:00,2077535.5
NO1,hydro,2025-09-26 16:00:00+00:00,2093289.9
NO1,hydro,2025-09-26 17:00:00+00:00,2060153.1
NO1,hydro,2025-09-26 18:00:00+00:00,2161420.2
NO1,hydro,2025-09-26 19:00:00+00:00,2124486.5
NO1,hydro,2025-09-26 20:00:00+00:00,2033259.1
NO1,hydro,2025-09-26 21:00:00+00:00,2020175.2
NO1,hydro,2025-09-26 22:00:00+00:00,1908000.0
NO1,hydro,2025-09-26 23:00:00+00:00,1995654.5
NO1,hydro,2025-09-27 00:00:00+00:00,2066437.0
NO1,hydro,2025-09-27 01:00:00+00:00,1978792.1
NO1,hydro,2025-09-27 02:00:00+00:00,1988889.9
NO1,hydro,2025-09-27 03:00:00+00:00,2050862.9
NO1,hydro,2025-09-27 04:00:00+00:00,2090264.6
NO1,hydro,2025-09-27 05:00:00+00:00,2080813.6
NO1,hydro,2025-09-27 06:00:00+00:00,2045915.1
NO1,hydro,2025-09-27 07:00:00+00:00,2123416.2
NO1,hydro,2025-09-27 08:00:00+00:00,2311018.0
NO1,hydro,2025-09-27 09:00:00+00:00,2225343.8
NO1,hydro,2025-09-27 10:00:00+00:00,2180644.8
NO1,hydro,2025-09-27 11:00:00+00:00,2135469.5
NO1,hydro,2025-09-27 12:00:00+00:00,2035754.2
NO1,hydro,2025-09-27 13:00:00+00:00,2152464.8
NO1,hydro,2025-09-27 14:00:00+00:00,2155699.5
NO1,hydro,2025-09-27 15:00:00+00:00,2174167.5
NO1,hydro,2025-09-27 16:00:00+00:00,2163396.8
NO1,hydro,2025-09-27 17:00:00+00:00,2272436.8
NO1,hydro,2025-09-27 18:00:00+00:00,2192387.5
NO1,hydro,2025-09-27 19:00:00+00:00,2096737.2
NO1,hydro,2025-09-27 20:00:00+00:00,1915771.5
NO1,hydro,2025-09-27 21:00:00+00:00,1881963.0
NO1,hydro,2025-09-27 22:00:00+00:00,1988032.6
NO1,hydro,2025-09-27 23:00:00+00:00,1959427.0
NO1,hydro,2025-09-28 00:00:00+00:00,1890444.2
NO1,hydro,2025-09-28 01:00:00+00:00,1889177.9
NO1,hydro,2025-09-28 02:00:00+00:00,1931699.9
NO1,hydro,2025-09-28 03:00:00+00:00,1901018.1
NO1,hydro,2025-09-28 04:00:00+00:00,1984057.8
NO1,hydro,2025-09-28 05:00:00+00:00,1965610.5
NO1,hydro,2025-09-28 06:00:00+00:00,2041691.1
NO1,hydro,2025-09-28 07:00:00+00:00,2056084.5
NO1,hydro,2025-09-28 08:00:00+00:00,2052279.0
NO1,hydro,2025-09-28 09:00:00+00:00,2184564.5
NO1,hydro,2025-09-28 10:00:00+00:00,2053167.2
NO1,hydro,2025-09-28 11:00:00+00:00,1846434.6
NO1,hydro,2025-09-28 12:00:00+00:00,1812565.9
NO1,hydro,2025-09-28 13:00:00+00:00,2145891.5
NO1,hydro,2025-09-28 14:00:00+00:00,2076440.2
NO1,hydro,2025-09-28 15:00:00+00:00,2164918.8
NO1,hydro,2025-09-28 16:00:00+00:00,2304933.5
NO1,hydro,2025-09-28 17:00:00+00:00,2080445.0
NO1,hydro,2025-09-28 18:00:00+00:00,2096177.0
NO1,hydro,2025-09-28 19:00:00+00:00,2164251.8
NO1,hydro,2025-09-28 20:00:00+00:00,2115077.5
NO1,hydro,2025-09-28 21:00:00+00:00,1968971.0
NO1,hydro,2025-09-28 22:00:00+00:00,1903840.6
NO1,hydro,2025-09-28 23:00:00+00:00,1828697.2
NO1,hydro,2025-09-29 00:00:00+00:00,1827058.1
NO1,hydro,2025-09-29 01:00:00+00:00,1813358.1
NO1,hydro,2025-09-29 02:00:00+00:00,1752065.5
NO1,hydro,2025-09-29 03:00:00+00:00,1772729.9
NO1,hydro,2025-09-29 04:00:00+00:00,1899151.9
NO1,hydro,2025-09-29 05:00:00+00:00,2030914.2
NO1,hydro,2025-09-29 06:00:00+00:00,2222524.2
NO1,hydro,2025-09-29 07:00:00+00:00,2379214.2
NO1,hydro,2025-09-29 08:00:00+00:00,2379414.2
NO1,hydro,2025-09-29 09:00:00+00:00,2431397.8
NO1,hydro,2025-09-29 10:00:00+00:00,2379055.8
NO1,hydro,2025-09-29 11:00:00+00:00,2228032.5
NO1,hydro,2025-09-29 12:00:00+00:00,2244690.5
NO1,hydro,2025-09-29 13:00:00+00:00,2467728.0
NO1,hydro,2025-09-29 14:00:00+00:00,2301095.0
NO1,hydro,2025-09-29 15:00:00+00:00,2260841.8
NO1,hydro,2025-09-29 16:00:00+00:00,2254608.5
NO1,hydro,2025-09-29 17:00:00+00:00,2411817.8
NO1,hydro,2025-09-29 18:00:00+00:00,2321233.5
NO1,hydro,2025-09-29 19:00:00+00:00,1955682.2
NO1,hydro,2025-09-29 20:00:00+00:00,1979040.6
NO1,hydro,2025-09-29 21:00:00+00:00,1884761.5
NO1,hydro,2025-09-29 22:00:00+00:00,2063710.4
NO1,hydro,2025-09-29 23:00:00+00:00,2054409.4
NO1,hydro,2025-09-30 00:00:00+00:00,2077161.5
NO1,hydro,2025-09-30 01:00:00+00:00,2116011.0
NO1,hydro,2025-09-30 02:00:00+00:00,2013249.5
NO1,hydro,2025-09-30 03:00:00+00:00,2039844.5
NO1,hydro,2025-09-30 04:00:00+00:00,2267238.0
NO1,hydro,2025-09-30 05:00:00+00:00,2448920.0
NO1,hydro,2025-09-30 06:00:00+00:00,2097488.8
NO1,hydro,2025-09-30 07:00:00+00:00,2293808.2
NO1,hydro,2025-09-30 08:00:00+00:00,2376533.0
NO1,hydro,2025-09-30 09:00:00+00:00,2450402.2
NO1,hydro,2025-09-30 10:00:00+00:00,2480986.8
NO1,hydro,2025-09-30 11:00:00+00:00,2496215.8
NO1,hydro,2025-09-30 12:00:00+00:00,2470828.2
NO1,hydro,2025-09-30 13:00:00+00:00,2476830.5
NO1,hydro,2025-09-30 14:00:00+00:00,2292465.8
NO1,hydro,2025-09-30 15:00:00+00:00,2361290.8
NO1,hydro,2025-09-30 16:00:00+00:00,2149856.8
NO1,hydro,2025-09-30 17:00:00+00:00,2219554.5
NO1,hydro,2025-09-30 18:00:00+00:00,2163225.0
NO1,hydro,2025-09-30 19:00:00+00:00,2293109.0
NO1,hydro,2025-09-30 20:00:00+00:00,2351240.8
NO1,hydro,2025-09-30 21:00:00+00:00,2374302.0
NO1,hydro,2025-09-30 22:00:00+00:00,1983198.8
NO1,hydro,2025-09-30 23:00:00+00:00,1956663.6
NO1,hydro,2025-10-01 00:00:00+00:00,2088160.8
NO1,hydro,2025-10-01 01:00:00+00:00,1925089.5
NO1,hydro,2025-10-01 02:00:00+00:00,2018402.8
NO1,hydro,2025-10-01 03:00:00+00:00,2023349.4
NO1,hydro,2025-10-01 04:00:00+00:00,2232856.2
NO1,hydro,2025-10-01 05:00:00+00:00,2263863.5
NO1,hydro,2025-10-01 06:00:00+00:00,2303576.0
NO1,hydro,2025-10-01 07:00:00+00:00,2188076.2
NO1,hydro,2025-10-01 08:00:00+00:00,2266214.5
NO1,hydro,2025-10-01 09:00:00+00:00,2304447.5
NO1,hydro,2025-10-01 10:00:00+00:00,2389442.5
NO1,hydro,2025-10-01 11:00:00+00:00,2416238.8
NO1,hydro,2025-10-01 12:00:00+00:00,2307320.2
NO1,hydro,2025-10-01 13:00:00+00:00,2370122.5
NO1,hydro,2025-10-01 14:00:00+00:00,2365441.0
NO1,hydro,2025-10-01 15:00:00+00:00,2387048.2
NO1,hydro,2025-10-01 16:00:00+00:00,2441153.2
NO1,hydro,2025-10-01 17:00:00+00:00,2295418.5
NO1,hydro,2025-10-01 18:00:00+00:00,2322357.8
NO1,hydro,2025-10-01 19:00:00+00:00,2218530.0
NO1,hydro,2025-10-01 20:00:00+00:00,2169000.2
NO1,hydro,2025-10-01 21:00:00+00:00,2127567.5
NO1,hydro,2025-10-01 22:00:00+00:00,2129333.0
NO1,hydro,2025-10-01 23:00:00+00:00,2104851.5
NO1,hydro,2025-10-02 00:00:00+00:00,2115414.8
NO1,hydro,2025-10-02 01:00:00+00:00,2130494.8
NO1,hydro,2025-10-02 02:00:00+00:00,2102599.2
NO1,hydro,2025-10-02 03:00:00+00:00,2151850.0
NO1,hydro,2025-10-02 04:00:00+00:00,2343130.5
NO1,hydro,2025-10-02 05:00:00+00:00,2228606.0
NO1,hydro,2025-10-02 06:00:00+00:00,2342885.0
NO1,hydro,2025-10-02 07:00:00+00:00,2394378.8
NO1,hydro,2025-10-02 08:00:00+00:00,2307022.8
NO1,hydro,2025-10-02 09:00:00+00:00,2369725.5
NO1,hydro,2025-10-02 10:00:00+00:00,2287693.2
NO1,hydro,2025-10-02 11:00:00+00:00,2204371.8
NO1,hydro,2025-10-02 12:00:00+00:00,2216864.8
NO1,hydro,2025-10-02 13:00:00+00:00,2326009.2
NO1,hydro,2025-10-02 14:00:00+00:00,2212714.0
NO1,hydro,2025-10-02 15:00:00+00:00,2397412.5
NO1,hydro,2025-10-02 16:00:00+00:00,2176166.8
NO1,hydro,2025-10-02 17:00:00+00:00,2324423.8
NO1,hydro,2025-10-02 18:00:00+00:00,2296970.5
NO1,hydro,2025-10-02 19:00:00+00:00,2200308.0
NO1,hydro,2025-10-02 20:00:00+00:00,2167695.5
NO1,hydro,2025-10-02 21:00:00+00:00,2037738.2
NO1,hydro,2025-10-02 22:00:00+00:00,2040987.4
NO1,hydro,2025-10-02 23:00:00+00:00,2007450.0
NO1,hydro,2025-10-03 00:00:00+00:00,2047888.4
NO1,hydro,2025-10-03 01:00:00+00:00,2019737.0
NO1,hydro,2025-10-03 02:00:00+00:00,2067396.1
NO1,hydro,2025-10-03 03:00:00+00:00,2033235.9
NO1,hydro,2025-10-03 04:00:00+00:00,1980512.9
NO1,hydro,2025-10-03 05:00:00+00:00,1949604.8
NO1,hydro,2025-10-03 06:00:00+00:00,2039759.2
NO1,hydro,2025-10-03 07:00:00+00:00,2221512.0
NO1,hydro,2025-10-03 08:00:00+00:00,1964138.2
NO1,hydro,2025-10-03 09:00:00+00:00,1959850.5
NO1,hydro,2025-10-03 10:00:00+00:00,1973773.5
NO1,hydro,2025-10-03 11:00:00+00:00,1918697.5
NO1,hydro,2025-10-03 12:00:00+00:00,1954566.6
NO1,hydro,2025-10-03 13:00:00+00:00,1917612.9
NO1,hydro,2025-10-03 14:00:00+00:00,1897593.6
NO1,hydro,2025-10-03 15:00:00+00:00,1925798.4
NO1,hydro,2025-10-03 16:00:00+00:00,1912389.4
NO1,hydro,2025-10-03 17:00:00+00:00,1906603.2
NO1,hydro,2025-10-03 18:00:00+00:00,1865725.8
NO1,hydro,2025-10-03 19:00:00+00:00,1801598.1
NO1,hydro,2025-10-03 20:00:00+00:00,1802606.8
NO1,hydro,2025-10-03 21:00:00+00:00,1803654.9
NO1,hydro,2025-10-03 22:00:00+00:00,1893809.8
NO1,hydro,2025-10-03 23:00:00+00:00,1999708.8
NO1,hydro,2025-10-04 00:00:00+00:00,1920911.9
NO1,hydro,2025-10-04 01:00:00+00:00,1920127.6
NO1,hydro,2025-10-04 02:00:00+00:00,1927661.4
NO1,hydro,2025-10-04 03:00:00+00:00,1954611.6
NO1,hydro,2025-10-04 04:00:00+00:00,1869706.5
NO1,hydro,2025-10-04 05:00:00+00:00,1705655.2
NO1,hydro,2025-10-04 06:00:00+00:00,1816769.2
NO1,hydro,2025-10-04 07:00:00+00:00,1674484.0
NO1,hydro,2025-10-04 08:00:00+00:00,1675135.4
NO1,hydro,2025-10-04 09:00:00+00:00,1734726.9
NO1,hydro,2025-10-04 10:00:00+00:00,1744208.6
NO1,hydro,2025-10-04 11:00:00+00:00,1743367.1
NO1,hydro,2025-10-04 12:00:00+00:00,1756649.2
NO1,hydro,2025-10-04 13:00:00+00:00,1796898.9
NO1,hydro,2025-10-04 14:00:00+00:00,1803840.0
NO1,hydro,2025-10-04 15:00:00+00:00,1869324.1
NO1,hydro,2025-10-04 16:00:00+00:00,2028855.6
NO1,hydro,2025-10-04 17:00:00+00:00,2089744.8
NO1,hydro,2025-10-04 18:00:00+00:00,2037728.0
NO1,hydro,2025-10-04 19:00:00+00:00,1937461.4
NO1,hydro,2025-10-04 20:00:00+00:00,1950722.8
NO1,hydro,2025-10-04 21:00:00+00:00,1846439.5
NO1,hydro,2025-10-04 22:00:00+00:00,1929178.2
NO1,hydro,2025-10-04 23:00:00+00:00,1878866.8
NO1,hydro,2025-10-05 00:00:00+00:00,1870449.9
NO1,hydro,2025-10-05 01:00:00+00:00,1866734.1
NO1,hydro,2025-10-05 02:00:00+00:00,1881145.5
NO1,hydro,2025-10-05 03:00:00+00:00,1893117.5
NO1,hydro,2025-10-05 04:00:00+00:00,1895431.4
NO1,hydro,2025-10-05 05:00:00+00:00,1882618.8
NO1,hydro,2025-10-05 06:00:00+00:00,1915315.1
NO1,hydro,2025-10-05 07:00:00+00:00,1871142.0
NO1,hydro,2025-10-05 08:00:00+00:00,1887152.6
NO1,hydro,2025-10-05 09:00:00+00:00,1935671.0
NO1,hydro,2025-10-05 10:00:00+00:00,1963261.6
NO1,hydro,2025-10-05 11:00:00+00:00,1977314.8
NO1,hydro,2025-10-05 12:00:00+00:00,1989532.2
NO1,hydro,2025-10-05 13:00:00+00:00,2009991.9
NO1,hydro,2025-10-05 14:00:00+00:00,2077818.9
NO1,hydro,2025-10-05 15:00:00+00:00,2092307.6
NO1,hydro,2025-10-05 16:00:00+00:00,2431759.5
NO1,hydro,2025-10-05 17:00:00+00:00,2526992.5
NO1,hydro,2025-10-05 18:00:00+00:00,2428601.2
NO1,hydro,2025-10-05 19:00:00+00:00,2475093.0
NO1,hydro,2025-10-05 20:00:00+00:00,2430317.0
NO1,hydro,2025-10-05 21:00:00+00:00,2367624.5
NO1,hydro,2025-10-05 22:00:00+00:00,2213654.5
NO1,hydro,2025-10-05 23:00:00+00:00,2246558.0
NO1,hydro,2025-10-06 00:00:00+00:00,2278162.8
NO1,hydro,2025-10-06 01:00:00+00:00,2267270.8
NO1,hydro,2025-10-06 02:00:00+00:00,2264301.5
NO1,hydro,2025-10-06 03:00:00+00:00,2282689.5
NO1,hydro,2025-10-06 04:00:00+00:00,2411977.8
NO1,hydro,2025-10-06 05:00:00+00:00,2363385.0
NO1,hydro,2025-10-06 06:00:00+00:00,2447146.5
NO1,hydro,2025-10-06 07:00:00+00:00,2481616.8
NO1,hydro,2025-10-06 08:00:00+00:00,2391735.0
NO1,hydro,2025-10-06 09:00:00+00:00,2352244.8
NO1,hydro,2025-10-06 10:00:00+00:00,2354539.8
NO1,hydro,2025-10-06 11:00:00+00:00,2382778.0
NO1,hydro,2025-10-06 12:00:00+00:00,2376432.2
NO1,hydro,2025-10-06 13:00:00+00:00,2415245.8
NO1,hydro,2025-10-06 14:00:00+00:00,2454930.5
NO1,hydro,2025-10-06 15:00:00+00:00,2448931.0
NO1,hydro,2025-10-06 16:00:00+00:00,2552253.5
NO1,hydro,2025-10-06 17:00:00+00:00,2570411.2
NO1,hydro,2025-10-06 18:00:00+00:00,2443247.2
NO1,hydro,2025-10-06 19:00:00+00:00,2352635.5
NO1,hydro,2025-10-06 20:00:00+00:00,2336186.0
NO1,hydro,2025-10-06 21:00:00+00:00,2276392.0
NO1,hydro,2025-10-06 22:00:00+00:00,2291928.5
NO1,hydro,2025-10-06 23:00:00+00:00,2225820.2
NO1,hydro,2025-10-07 00:00:00+00:00,2249602.2
NO1,hydro,2025-10-07 01:00:00+00:00,2237720.5
NO1,hydro,2025-10-07 02:00:00+00:00,2195345.8
NO1,hydro,2025-10-07 03:00:00+00:00,2177458.2
NO1,hydro,2025-10-07 04:00:00+00:00,2215828.8
NO1,hydro,2025-10-07 05:00:00+00:00,2145243.0
NO1,hydro,2025-10-07 06:00:00+00:00,2111416.5
NO1,hydro,2025-10-07 07:00:00+00:00,2277126.5
NO1,hydro,2025-10-07 08:00:00+00:00,2275398.0
NO1,hydro,2025-10-07 09:00:00+00:00,2315826.5
NO1,hydro,2025-10-07 10:00:00+00:00,2403169.0
NO1,hydro,2025-10-07 11:00:00+00:00,2411333.5
